"First.ID","Loci.typed","Second.ID","Loci.typed.1","Matching.loci","Mismatching.loci","pID","pIDsib","Status","First.digest_id","First.extraction_id","First.sample_id","Second.digest_id","Second.extraction_id","Second.sample_id","mismatch_prop","First.anem_table_id","First.fish_table_id","First.Size","First.dive_table_id","First.ObsTime","First.id","First.date","First.name","Second.anem_table_id","Second.fish_table_id","Second.Size","Second.dive_table_id","Second.ObsTime","Second.id","Second.date","Second.name","First.lat","First.lon","Second.lat","Second.lon","date_eval","distkm","disteval","size_eval"
"L0738",809,"L3154",809,805,4,0,0,"Fuzzy match","D1085","E1245","APCL14_384","D3258","E1245","APCL14_384",0.00494437577255871,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",10.87054062,124.71481323,10.87054062,124.71481323,"FAIL",9.49352979660034e-05,NA,NA
"L2250",806,"L2904",809,751,55,0,0,"Fuzzy match","D2224","E1245","APCL14_384","D3019","E2757","APCL15_405940",0.0682382133995037,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",10.87054062,124.71481323,10.87284946,124.71224976,NA,0.379830420617214,"FAIL",NA
"L2250",806,"L3111",808,741,64,0,0,"Fuzzy match","D2224","E1245","APCL14_384","D3302","E2757","APCL15_405940",0.0795031055900621,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",1417,2167,10.2,154,"14:26:00",154,"2015-05-30","Palanas",10.87054062,124.71481323,10.87284946,124.71224976,NA,0.379830420617214,"FAIL",NA
"L2250",806,"L3154",809,763,43,0,0,"Fuzzy match","D2224","E1245","APCL14_384","D3258","E1245","APCL14_384",0.0533498759305211,2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",2407,3089,8,113,"14:30:00",113,"2014-06-23","Wangag",10.87054062,124.71481323,10.87054062,124.71481323,"FAIL",9.49352979660034e-05,NA,NA
"L2402",809,"L0795",809,798,11,0,0,"Fuzzy match","D2225","E1246","APCL14_385","D1300","E1246","APCL14_385",0.0135970333745365,2408,3090,4.5,113,"14:32:00",113,"2014-06-23","Wangag",2408,3090,4.5,113,"14:32:00",113,"2014-06-23","Wangag",10.87055874,124.7148056,10.87055874,124.7148056,"FAIL",9.49352979660034e-05,NA,NA
"L2350",809,"L0962",809,800,9,0,0,"Fuzzy match","D2226","E1247","APCL14_386","D1184","E1247","APCL14_386",0.0111248454882571,2415,3093,4.7,113,"14:51:00",113,"2014-06-23","Wangag",2415,3093,4.7,113,"14:51:00",113,"2014-06-23","Wangag",10.87087917,124.71446991,10.87087917,124.71446991,"FAIL",0,NA,NA
"L2251",809,"L1281",809,779,30,0,0,"Fuzzy match","D2227","E1248","APCL14_387","D1086","E1248","APCL14_387",0.0370828182941904,2415,3657,10.1,113,"14:51:00",113,"2014-06-23","Wangag",2415,3657,10.1,113,"14:51:00",113,"2014-06-23","Wangag",10.87087917,124.71446991,10.87087917,124.71446991,"FAIL",0,NA,NA
"L2252",809,"L1236",809,753,56,0,0,"Fuzzy match","D2228","E1249","APCL14_388","D1087","E1249","APCL14_388",0.069221260815822,2415,3874,9.6,113,"14:51:00",113,"2014-06-23","Wangag",2415,3874,9.6,113,"14:51:00",113,"2014-06-23","Wangag",10.87087917,124.71446991,10.87087917,124.71446991,"FAIL",0,NA,NA
"L2452",809,"L0805",809,804,5,0,0,"Fuzzy match","D2229","E1250","APCL14_389","D1457","E1250","APCL14_389",0.00618046971569839,2470,3096,3.7,113,"15:09:00",113,"2014-06-23","Wangag",2470,3096,3.7,113,"15:09:00",113,"2014-06-23","Wangag",10.87132359,124.71421814,10.87132359,124.71421814,"FAIL",0.000134258785931453,NA,NA
"L2452",809,"L2777",809,784,25,0,0,"Fuzzy match","D2229","E1250","APCL14_389","D3002","E2740","APCL15_406164",0.030902348578492,2470,3096,3.7,113,"15:09:00",113,"2014-06-23","Wangag",1457,1726,8.6,156,"12:17:00",156,"2015-05-31","Wangag",10.87132359,124.71421814,10.87146378,124.71398163,NA,0.0301665778996853,NA,NA
"L2253",809,"L1282",809,784,25,0,0,"Fuzzy match","D2230","E1251","APCL14_390","D1088","E1251","APCL14_390",0.030902348578492,2473,3098,9.1,113,"15:16:00",113,"2014-06-23","Wangag",2473,3098,9.1,113,"15:16:00",113,"2014-06-23","Wangag",10.87137794,124.71421051,10.87137794,124.71421051,"FAIL",0,NA,NA
"L2253",809,"L2756",809,770,39,0,0,"Fuzzy match","D2230","E1251","APCL14_390","D2955","E2597","APCL15_406954",0.0482076637824475,2473,3098,9.1,113,"15:16:00",113,"2014-06-23","Wangag",1472,2196,8.8,157,"14:43:00",157,"2015-05-31","Wangag",10.87137794,124.71421051,10.87138367,124.71414948,NA,0.00669411667788039,NA,NA
"L2254",808,"L0935",809,770,38,0,0,"Fuzzy match","D2231","E1252","APCL14_391","D1089","E1252","APCL14_391",0.047029702970297,2472,3097,6.4,113,"15:15:00",113,"2014-06-23","Wangag",2472,3097,6.4,113,"15:15:00",113,"2014-06-23","Wangag",10.87137032,124.71421051,10.87137032,124.71421051,"FAIL",0,NA,NA
"L2254",808,"L2790",809,780,28,0,0,"Fuzzy match","D2231","E1252","APCL14_391","D3056","E2794","APCL15_399551",0.0346534653465347,2472,3097,6.4,113,"15:15:00",113,"2014-06-23","Wangag",1472,1740,8.7,157,"14:43:00",157,"2015-05-31","Wangag",10.87137032,124.71421051,10.87138367,124.71414948,NA,0.00682676552594679,NA,NA
"L0739",809,"L2927",809,802,7,0,0,"Fuzzy match","D1090","E1259","APCL14_398","D3109","E2654","APCL15_374339",0.00865265760197775,2481,3106,8.1,113,"15:45:00",113,"2014-06-23","Wangag",1487,1752,9.6,158,"10:15:00",158,"2015-06-01","Wangag",10.87150002,124.71425629,10.87152195,124.71424866,NA,0.00257553007140704,NA,NA
"L0798",809,"L1341",809,802,7,0,0,"Fuzzy match","D1305","E1284","APCL14_423","D1315","E1284","APCL14_423",0.00865265760197775,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",10.87169743,124.71398926,10.87169743,124.71398926,"FAIL",9.49352979660034e-05,NA,NA
"L0798",809,"L1746",808,780,28,0,0,"Fuzzy match","D1305","E1284","APCL14_423","D1811","E1284","APCL14_423",0.0346534653465347,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",10.87169743,124.71398926,10.87169743,124.71398926,"FAIL",9.49352979660034e-05,NA,NA
"L0798",809,"L2907",809,790,19,0,0,"Fuzzy match","D1305","E1284","APCL14_423","D3041","E2779","APCL15_403777",0.0234857849196539,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",1449,1719,9.3,156,"11:36:00",156,"2015-05-31","Wangag",10.87169743,124.71398926,10.87139511,124.71405029,NA,0.0342708536206935,NA,NA
"L0799",809,"L1342",809,787,22,0,0,"Fuzzy match","D1306","E1285","APCL14_424","D1316","E1285","APCL14_424",0.0271940667490729,2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",10.87169361,124.71395111,10.87169361,124.71395111,"FAIL",0,NA,NA
"L0799",809,"L1747",808,803,5,0,0,"Fuzzy match","D1306","E1285","APCL14_424","D1812","E1285","APCL14_424",0.00618811881188119,2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",10.87169361,124.71395111,10.87169361,124.71395111,"FAIL",0,NA,NA
"L1005",809,"L1729",809,805,4,0,0,"Fuzzy match","D1307","E1286","APCL14_425","D1805","E1286","APCL14_425",0.00494437577255871,2555,3172,5.2,114,"11:04:00",114,"2014-06-24","Wangag",2555,3172,5.2,114,"11:04:00",114,"2014-06-24","Wangag",10.87170124,124.71392059,10.87170124,124.71392059,"FAIL",0.000134258785931453,NA,NA
"L0963",809,"L2799",809,804,5,0,0,"Fuzzy match","D1186","E1264","APCL14_403","D3080","E2818","APCL15_403393",0.00618046971569839,2485,3662,4.3,113,"15:58:00",113,"2014-06-23","Wangag",1459,1728,7.7,157,"13:48:00",157,"2015-05-31","Wangag",10.87155056,124.71425629,10.87154007,124.71411896,NA,0.0150417782167083,NA,NA
"L0964",809,"L2782",809,769,40,0,0,"Fuzzy match","D1187","E1265","APCL14_404","D3033","E2771","APCL15_405904",0.0494437577255871,2486,3111,5.6,113,"16:02:00",113,"2014-06-23","Wangag",1465,2192,9.4,157,"14:13:00",157,"2015-05-31","Wangag",10.87153625,124.71420288,10.87141228,124.71420288,NA,0.0137849190967897,NA,NA
"L2453",808,"L2776",808,789,19,0,0,"Fuzzy match","D2232","E1266","APCL14_405","D3001","E2739","APCL15_399614",0.0235148514851485,2487,3112,4.2,113,"16:07:00",113,"2014-06-23","Wangag",1459,2190,9,157,"13:48:00",157,"2015-05-31","Wangag",10.87151909,124.71418762,10.87154007,124.71411896,NA,0.00785213057596992,NA,NA
"L1340",806,"L2750",809,776,30,0,0,"Fuzzy match","D1308","E1267","APCL14_406","D2937","E2579","APCL15_373511",0.0372208436724566,2488,3113,4.2,113,"16:14:00",113,"2014-06-23","Wangag",1488,1753,7.9,158,"10:21:00",158,"2015-06-01","Wangag",10.87152386,124.7141571,10.8715601,124.71424866,NA,0.0107800692508842,NA,NA
"L0759",809,"L2991",805,783,22,0,0,"Fuzzy match","D1188","E1270","APCL14_409","D2982","E2624","APCL15_374610",0.0273291925465838,2490,3664,4.8,113,"16:19:00",113,"2014-06-23","Wangag",1489,1754,8.3,158,"10:31:00",158,"2015-06-01","Wangag",10.87153625,124.71414185,10.87168789,124.7141571,NA,0.016943490700242,NA,NA
"L0802",809,"L2812",806,768,38,0,0,"Fuzzy match","D1311","E1271","APCL14_410","D3117","E2724","APCL15_407401",0.0471464019851117,2492,3117,5,113,"16:26:00",113,"2014-06-23","Wangag",1478,1744,8.5,157,"15:06:00",157,"2015-05-31","Wangag",10.87155724,124.71412659,10.87143707,124.71404266,NA,0.016203094321797,NA,NA
"L0760",809,"L3047",808,795,13,0,0,"Fuzzy match","D1190","E1273","APCL14_412","D3017","E2755","APCL15_403102",0.0160891089108911,2493,3118,5.3,113,"16:40:00",113,"2014-06-23","Wangag",1458,1727,8.8,156,"12:21:00",156,"2015-05-31","Wangag",10.87150002,124.71405792,10.87144566,124.71396637,NA,0.0116824432223243,NA,NA
"L0740",809,"L2992",804,768,36,0,0,"Fuzzy match","D1091","E1274","APCL14_413","D3011","E2749","APCL15_407195",0.0447761194029851,2494,3119,7.2,113,"16:45:00",113,"2014-06-23","Wangag",1447,2186,10.3,156,"11:28:00",156,"2015-05-31","Wangag",10.87147808,124.71405029,10.87140465,124.71401215,NA,0.00916605095319816,NA,NA
"L0761",808,"L2753",804,745,58,0,0,"Fuzzy match","D1191","E1275","APCL14_414","D2945","E2587","APCL15_403913",0.0722291407222914,2494,3666,4.4,113,"16:45:00",113,"2014-06-23","Wangag",1477,1743,7.9,157,"15:03:00",157,"2015-05-31","Wangag",10.87147808,124.71405029,10.87143135,124.71407318,NA,0.00576531676753418,NA,NA
"L1172",806,"L2791",809,787,19,0,0,"Fuzzy match","D1092","E1276","APCL14_415","D3058","E2796","APCL15_407622",0.0235732009925558,2496,3121,10.7,113,"16:54:00",113,"2014-06-23","Wangag",1447,1718,11.4,156,"11:28:00",156,"2015-05-31","Wangag",10.8714447,124.7140274,10.87140465,124.71401215,NA,0.00475435365598047,NA,NA
"L1237",808,"L3037",806,782,23,0,0,"Fuzzy match","D1093","E1277","APCL14_416","D3020","E2758","APCL15_402189",0.0285714285714286,2496,3668,9.1,113,"16:54:00",113,"2014-06-23","Wangag",1415,2166,10.3,154,"14:19:00",154,"2015-05-30","Palanas",10.8714447,124.7140274,10.87287807,124.71218872,NA,0.256352377236343,"FAIL",NA
"L0803",808,"L2913",809,764,44,0,0,"Fuzzy match","D1312","E1278","APCL14_417","D3057","E2795","APCL15_402510",0.0544554455445545,2495,3120,4.9,113,"16:50:00",113,"2014-06-23","Wangag",1451,2188,10.2,156,"11:43:00",156,"2015-05-31","Wangag",10.8714571,124.71404266,10.87140369,124.71404266,NA,0.00593933919479155,NA,NA
"L1007",809,"L2808",808,774,34,0,0,"Fuzzy match","D1313","E1280","APCL14_419","D3107","E2652","APCL15_407670",0.0420792079207921,2497,3122,5.4,113,"16:59:00",113,"2014-06-23","Wangag",1479,1745,8.8,157,"15:10:00",157,"2015-05-31","Wangag",10.8714304,124.71401978,10.87141705,124.71404266,NA,0.00290601273560538,NA,NA
"L0804",809,"L2781",809,797,12,0,0,"Fuzzy match","D1314","E1281","APCL14_420","D3032","E2770","APCL15_403391",0.0148331273176761,2497,3669,3.6,113,"16:59:00",113,"2014-06-23","Wangag",1446,1717,8.3,156,"11:22:00",156,"2015-05-31","Wangag",10.8714304,124.71401978,10.87141514,124.71401215,NA,0.00188918857628295,NA,NA
"L1341",809,"L1746",808,776,32,0,0,"Fuzzy match","D1315","E1284","APCL14_423","D1811","E1284","APCL14_423",0.0396039603960396,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",10.87169743,124.71398926,10.87169743,124.71398926,"FAIL",9.49352979660034e-05,NA,NA
"L1341",809,"L2907",809,783,26,0,0,"Fuzzy match","D1315","E1284","APCL14_423","D3041","E2779","APCL15_403777",0.0321384425216316,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",1449,1719,9.3,156,"11:36:00",156,"2015-05-31","Wangag",10.87169743,124.71398926,10.87139511,124.71405029,NA,0.0342708536206935,NA,NA
"L1746",808,"L2907",809,761,47,0,0,"Fuzzy match","D1811","E1284","APCL14_423","D3041","E2779","APCL15_403777",0.0581683168316832,2553,3170,5.5,114,"10:54:00",114,"2014-06-24","Wangag",1449,1719,9.3,156,"11:36:00",156,"2015-05-31","Wangag",10.87169743,124.71398926,10.87139511,124.71405029,NA,0.0342708536206935,NA,NA
"L1342",809,"L1747",808,783,25,0,0,"Fuzzy match","D1316","E1285","APCL14_424","D1812","E1285","APCL14_424",0.0309405940594059,2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",2554,3171,5.2,114,"10:58:00",114,"2014-06-24","Wangag",10.87169361,124.71395111,10.87169361,124.71395111,"FAIL",0,NA,NA
"L1254",809,"L3060",806,770,36,0,0,"Fuzzy match","D1318","E1287","APCL14_426","D2931","E2679","APCL15_375659",0.0446650124069479,2557,3173,5.1,114,"11:08:00",114,"2014-06-24","Wangag",1504,1769,7.2,158,"11:42:00",158,"2015-06-01","Wangag",10.87168789,124.71389771,10.87152481,124.71388245,NA,0.0182102630725512,NA,NA
"L2539",809,"L2922",806,753,53,0,0,"Fuzzy match","D2233","E1288","APCL14_427","D3081","E2819","APCL15_406108",0.0657568238213399,2557,3679,3.7,114,"11:08:00",114,"2014-06-24","Wangag",1449,2187,8.4,156,"11:36:00",156,"2015-05-31","Wangag",10.87168789,124.71389771,10.87139511,124.71405029,NA,0.0365715363362974,NA,NA
"L1345",808,"L2818",807,754,52,0,0,"Fuzzy match","D1321","E1297","APCL14_436","D3141","E2851","APCL15_372744",0.0645161290322581,2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",10.87184334,124.71381378,10.87388039,124.71073914,NA,0.405009391749787,"FAIL",NA
"L1345",808,"L3127",809,782,26,0,0,"Fuzzy match","D1321","E1297","APCL14_436","D3284","E1297","APCL14_436",0.0321782178217822,2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",10.87184334,124.71381378,10.87184334,124.71381378,"FAIL",0,NA,NA
"L1345",808,"L3140",809,766,42,0,0,"Fuzzy match","D1321","E1297","APCL14_436","D3298","E2851","APCL15_372744",0.051980198019802,2564,3180,5,115,"13:30:00",115,"2014-06-24","Wangag",1382,1662,9.6,152,"15:25:00",152,"2015-05-29","Palanas",10.87184334,124.71381378,10.87388039,124.71073914,NA,0.405009391749787,"FAIL",NA
"L0827",809,"L2939",809,763,46,0,0,"Fuzzy match","D1462","E1298","APCL14_437","D3150","E2860","APCL15_399786",0.0568603213844252,2564,3683,4.8,115,"13:30:00",115,"2014-06-24","Wangag",1427,2174,8.2,154,"15:12:00",154,"2015-05-30","Palanas",10.87184334,124.71381378,10.87326717,124.71217346,NA,0.239061576525666,NA,NA
"L0742",809,"L3163",809,797,12,0,0,"Fuzzy match","D1096","E1478","APCL14_445","D3259","E1478","APCL14_445",0.0148331273176761,2579,3194,4.2,115,"14:37:00",115,"2014-06-24","Wangag",2579,3194,4.2,115,"14:37:00",115,"2014-06-24","Wangag",10.87144566,124.71401978,10.87144566,124.71401978,"FAIL",0,NA,NA
"L1238",809,"L2988",784,721,63,0,0,"Fuzzy match","D1098","E1480","APCL14_447","D3264","E0570","APCL13_447",0.0803571428571429,2581,3196,5.3,115,"14:45:00",115,"2014-06-24","Wangag",3506,4927,5.1,47,"09:19:30",47,"2013-05-31","Palanas",10.87144661,124.71394348,10.87384892,124.71058655,NA,0.453576105945781,"FAIL",NA
"L1238",809,"L3159",809,800,9,0,0,"Fuzzy match","D1098","E1480","APCL14_447","D3278","E1480","APCL14_447",0.0111248454882571,2581,3196,5.3,115,"14:45:00",115,"2014-06-24","Wangag",2581,3196,5.3,115,"14:45:00",115,"2014-06-24","Wangag",10.87144661,124.71394348,10.87144661,124.71394348,"FAIL",0,NA,NA
"L0936",807,"L2909",807,795,12,0,0,"Fuzzy match","D1100","E1483","APCL14_450","D3047","E2785","APCL15_375598",0.0148698884758364,2588,3688,4.4,115,"15:02:00",115,"2014-06-24","Wangag",1374,1654,9.1,152,"14:31:00",152,"2015-05-29","Palanas",10.87138939,124.71405029,10.87438774,124.71073151,NA,0.492437846375171,"FAIL",NA
"L0936",807,"L3145",807,792,15,0,0,"Fuzzy match","D1100","E1483","APCL14_450","D3273","E1483","APCL14_450",0.0185873605947955,2588,3688,4.4,115,"15:02:00",115,"2014-06-24","Wangag",2588,3688,4.4,115,"15:02:00",115,"2014-06-24","Wangag",10.87138939,124.71405029,10.87138939,124.71405029,"FAIL",0,NA,NA
"L0744",809,"L1754",804,750,54,0,0,"Fuzzy match","D1102","E1485","APCL14_452","D1820","E1485","APCL14_452",0.0671641791044776,2599,3208,7.7,117,"09:22:00",117,"2014-06-26","Magbangon",2599,3208,7.7,117,"09:22:00",117,"2014-06-26","Magbangon",10.85982227,124.72268677,10.85982227,124.72268677,"FAIL",0.000134258785931453,NA,NA
"L0764",808,"L2850",804,744,59,0,0,"Fuzzy match","D1195","E1488","APCL14_455","D3209","E2931","APCL15_373943",0.0734744707347447,2605,3213,4.6,117,"09:44:00",117,"2014-06-26","Magbangon",1366,1646,9.2,152,"14:03:00",152,"2015-05-29","Palanas",10.85980606,124.72263336,10.87429047,124.71089172,NA,2.05865013441234,"FAIL",NA
"L0764",808,"L3139",809,804,4,0,0,"Fuzzy match","D1195","E1488","APCL14_455","D3261","E1488","APCL14_455",0.00495049504950495,2605,3213,4.6,117,"09:44:00",117,"2014-06-26","Magbangon",2605,3213,4.6,117,"09:44:00",117,"2014-06-26","Magbangon",10.85980606,124.72263336,10.85980606,124.72263336,"FAIL",0,NA,NA
"L0973",809,"L2754",809,786,23,0,0,"Fuzzy match","D1219","E1382","APCL14_543","D2946","E2588","APCL15_402724",0.0284301606922126,2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",10.85840797,124.72428894,10.87136459,124.71395874,NA,1.82980885002569,"FAIL",NA
"L0973",809,"L3122",807,790,17,0,0,"Fuzzy match","D1219","E1382","APCL14_543","D3274","E1382","APCL14_543",0.0210656753407683,2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",10.85840797,124.72428894,10.85840797,124.72428894,"FAIL",0,NA,NA
"L0973",809,"L3138",809,790,19,0,0,"Fuzzy match","D1219","E1382","APCL14_543","D3295","E2588","APCL15_402724",0.0234857849196539,2762,3332,8.9,130,"11:52:00",130,"2014-07-02","Magbangon",1480,1746,8.8,157,"15:18:00",157,"2015-05-31","Wangag",10.85840797,124.72428894,10.87136459,124.71395874,NA,1.82980885002569,"FAIL",NA
"L0747",809,"L3165",809,799,10,0,0,"Fuzzy match","D1129","E1385","APCL14_546","D3260","E1385","APCL14_546",0.0123609394313968,2765,3746,8.1,130,"12:25:00",130,"2014-07-02","Magbangon",2765,3746,8.1,130,"12:25:00",130,"2014-07-02","Magbangon",10.87440968,124.71067047,10.87440968,124.71067047,"FAIL",9.49352979660034e-05,NA,NA
"L1241",804,"L2392",808,777,27,0,0,"Fuzzy match","D1130","E1388","APCL14_549","D1130","E1388","APCL14_549",0.0335820895522388,2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",10.87438679,124.71078491,10.87438679,124.71078491,"FAIL",0,NA,NA
"L1241",804,"L2772",808,753,51,0,0,"Fuzzy match","D1130","E1388","APCL14_549","D2990","E2632","APCL15_403215",0.0634328358208955,2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",10.87438679,124.71078491,10.87141895,124.71418762,NA,0.496962092662844,"FAIL",NA
"L1241",804,"L3132",808,773,31,0,0,"Fuzzy match","D1130","E1388","APCL14_549","D3297","E2632","APCL15_403215",0.0385572139303483,2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",10.87438679,124.71078491,10.87141895,124.71418762,NA,0.496962092662844,"FAIL",NA
"L2392",808,"L2772",808,781,27,0,0,"Fuzzy match","D1130","E1388","APCL14_549","D2990","E2632","APCL15_403215",0.0334158415841584,2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",10.87438679,124.71078491,10.87141895,124.71418762,NA,0.496962092662844,"FAIL",NA
"L2392",808,"L3132",808,804,4,0,0,"Fuzzy match","D1130","E1388","APCL14_549","D3297","E2632","APCL15_403215",0.00495049504950495,2769,3337,8.3,130,"12:41:00",130,"2014-07-02","Magbangon",1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",10.87438679,124.71078491,10.87141895,124.71418762,NA,0.496962092662844,"FAIL",NA
"L0974",809,"L3120",807,775,32,0,0,"Fuzzy match","D1223","E1394","APCL14_555","D3275","E1394","APCL14_555",0.0396530359355638,2775,3752,3.6,130,"12:59:00",130,"2014-07-02","Magbangon",2775,3752,3.6,130,"12:59:00",130,"2014-07-02","Magbangon",10.87424755,124.71091461,10.87424755,124.71091461,"FAIL",0,NA,NA
"L1288",809,"L2764",802,754,48,0,0,"Fuzzy match","D1225","E1397","APCL14_558","D2975","E2617","APCL15_355704",0.0598503740648379,2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",10.87435341,124.71061707,10.86088943,124.72187042,NA,1.93688342297638,"FAIL",NA
"L1288",809,"L3112",809,797,12,0,0,"Fuzzy match","D1225","E1397","APCL14_558","D3296","E2617","APCL15_355704",0.0148331273176761,2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",1633,1892,8.6,163,"15:09:00",163,"2015-06-04","Magbangon",10.87435341,124.71061707,10.86088943,124.72187042,NA,1.93688342297638,"FAIL",NA
"L1288",809,"L3156",809,784,25,0,0,"Fuzzy match","D1225","E1397","APCL14_558","D3282","E1397","APCL14_558",0.030902348578492,2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",2778,3346,4.7,130,"13:12:00",130,"2014-07-02","Magbangon",10.87435341,124.71061707,10.87435341,124.71061707,"FAIL",0.000134258785931453,NA,NA
"L0805",809,"L2777",809,785,24,0,0,"Fuzzy match","D1457","E1250","APCL14_389","D3002","E2740","APCL15_406164",0.0296662546353523,2470,3096,3.7,113,"15:09:00",113,"2014-06-23","Wangag",1457,1726,8.6,156,"12:17:00",156,"2015-05-31","Wangag",10.87132359,124.71421814,10.87146378,124.71398163,NA,0.0301665778996853,NA,NA
"L0822",808,"L3121",807,736,70,0,0,"Fuzzy match","D1453","E1218","APCL14_357","D3263","E1218","APCL14_357",0.086848635235732,2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",2361,3053,9.4,112,"09:45:00",112,"2014-06-23","Wangag",10.86909676,124.71640778,10.86909676,124.71640778,"FAIL",0,NA,NA
"L0935",809,"L2790",809,799,10,0,0,"Fuzzy match","D1089","E1252","APCL14_391","D3056","E2794","APCL15_399551",0.0123609394313968,2472,3097,6.4,113,"15:15:00",113,"2014-06-23","Wangag",1472,1740,8.7,157,"14:43:00",157,"2015-05-31","Wangag",10.87137032,124.71421051,10.87138367,124.71414948,NA,0.00682676552594679,NA,NA
"L1282",809,"L2756",809,789,20,0,0,"Fuzzy match","D1088","E1251","APCL14_390","D2955","E2597","APCL15_406954",0.0247218788627936,2473,3098,9.1,113,"15:16:00",113,"2014-06-23","Wangag",1472,2196,8.8,157,"14:43:00",157,"2015-05-31","Wangag",10.87137794,124.71421051,10.87138367,124.71414948,NA,0.00669411667788039,NA,NA
"L2716",809,"L3169",809,798,11,0,0,"Fuzzy match","D2879","E2521","APCL15_372039","D3293","E2521","APCL15_372039",0.0135970333745365,1678,2274,8.5,168,"14:20:00",168,"2015-06-07","San Agustin",1678,2274,8.5,168,"14:20:00",168,"2015-06-07","San Agustin",10.7688818,124.78366089,10.7688818,124.78366089,"FAIL",0,NA,NA
"L2872",809,"L3123",807,798,9,0,0,"Fuzzy match","D2716","E2358","APCL15_143","D3310","E2973","APCL16_006",0.0111524163568773,1790,2048,4.6,177,"14:41:00",177,"2015-06-13","Sitio Baybayon",25,17,7.7,212,"11:15:00",212,"2016-05-12","Sitio Baybayon",10.633708,124.77677917,10.63361549,124.77680206,NA,0.0105864563852455,NA,NA
"L2882",809,"L3058",805,770,35,0,0,"Fuzzy match","D2806","E2448","APCL15_355180","D3300","E2448","APCL15_355180",0.0434782608695652,1666,1925,9.9,166,"10:25:00",166,"2015-06-07","Hicgop South",1666,1925,9.9,166,"10:25:00",166,"2015-06-07","Hicgop South",10.80922508,124.76528931,10.80922508,124.76528931,"FAIL",0,NA,NA
"L2772",808,"L3132",808,777,31,0,0,"Fuzzy match","D2990","E2632","APCL15_403215","D3297","E2632","APCL15_403215",0.0383663366336634,1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",1473,1741,9.2,157,"14:50:00",157,"2015-05-31","Wangag",10.87141895,124.71418762,10.87141895,124.71418762,"FAIL",0.000134258785931453,NA,NA
"L2834",808,"L3157",808,758,49,0,0,"Fuzzy match","D3178","E2899","APCL15_373375","D3339","E3003","APCL16_035",0.0607187112763321,1334,2531,10.3,151,"10:44:00",151,"2015-05-29","Palanas",78,59,10.7,214,"10:35:00",214,"2016-05-13","Palanas",10.87439919,124.71057892,10.87443924,124.71057129,NA,0.0045301150638101,NA,NA
